     0.000000
  5.8959E+00  3.4218E-01  2.3663E-01  3.2718E-01  3.1181E-01 -2.9391E-03  6.7557E-01 -6.6113E-03 -1.3388E-03  7.7145E-04
  5.8959E+00  1.2787E-02  1.6687E-01  7.9764E-01  3.1181E-01 -2.9391E-03  6.9971E-01  7.7259E-03 -1.1684E-05  5.3992E-04
     0.480000
  5.8225E+00  4.3685E-01  3.0293E-01  4.2356E-01  3.3671E-01 -4.0033E-03  8.0162E-01 -9.0250E-03 -1.9303E-03  6.7336E-04
  5.8225E+00  1.3395E-02  2.4784E-01  9.9034E-01  3.3671E-01 -4.0033E-03  8.2192E-01  4.9336E-02 -1.4913E-05  6.0149E-04
     0.540000
  5.7770E+00  5.4262E-01  3.8721E-01  5.5123E-01  2.7861E-01 -4.6510E-03  7.7033E-01 -1.0505E-02 -1.6877E-03  7.2213E-04
  5.7770E+00  1.3853E-02  3.1252E-01  1.2577E+00  2.7861E-01 -4.6510E-03  7.9220E-01 -1.9001E-02 -1.6047E-05  7.4848E-04
     0.600000
  5.7485E+00  6.5977E-01  4.7447E-01  6.9908E-01  2.4563E-01 -4.9778E-03  7.4667E-01 -1.1215E-02 -1.0614E-03  8.3458E-04
  5.7485E+00  1.3668E-02  3.7028E-01  1.5208E+00  2.4563E-01 -4.9778E-03  7.5469E-01 -1.2624E-02 -1.7620E-05  7.6731E-04
     0.660000
  5.6975E+00  7.8585E-01  5.6902E-01  8.5852E-01  2.3044E-01 -4.8876E-03  7.6810E-01 -1.0981E-02 -1.2443E-03  9.0787E-04
  5.6975E+00  1.3982E-02  4.0155E-01  1.7736E+00  2.3044E-01 -4.8876E-03  7.6167E-01 -3.2680E-02 -1.7428E-05  6.5803E-04
     0.720000
  5.6609E+00  9.1998E-01  6.6966E-01  1.0399E+00  3.0473E-01 -5.2084E-03  9.1954E-01 -1.1688E-02 -5.7056E-03  9.3148E-04
  5.6609E+00  1.4891E-02  4.2417E-01  2.0423E+00  3.0473E-01 -5.2084E-03  8.8684E-01 -2.5500E-02 -1.5135E-05  6.0259E-04
     0.780000
  5.5963E+00  1.0618E+00  7.7748E-01  1.2297E+00  3.2555E-01 -5.9414E-03  1.0252E+00 -1.3315E-02 -4.1235E-03  8.9954E-04
  5.5963E+00  1.5574E-02  5.0199E-01  2.3315E+00  3.2555E-01 -5.9414E-03  9.7516E-01 -2.5395E-02 -1.6899E-05  7.7536E-04
     0.840000
  5.5421E+00  1.2098E+00  8.9861E-01  1.4534E+00  3.4061E-01 -6.2461E-03  1.1186E+00 -1.3953E-02 -2.0086E-03  1.0242E-03
  5.5421E+00  1.5972E-02  5.5464E-01  2.6324E+00  3.4061E-01 -6.2461E-03  1.0325E+00 -3.3582E-02 -1.8166E-05  9.7736E-04
     0.900000
  5.4786E+00  1.3639E+00  1.0394E+00  1.7083E+00  3.4206E-01 -6.7213E-03  1.2060E+00 -1.5049E-02 -7.9628E-03  1.0978E-03
  5.4786E+00  1.7085E-02  6.0283E-01  2.9591E+00  3.4206E-01 -6.7213E-03  1.0626E+00 -1.5976E-02 -1.7000E-05  9.1309E-04
     0.960000
  5.4144E+00  1.5235E+00  1.1951E+00  1.9780E+00  3.1757E-01 -7.1128E-03  1.2225E+00 -1.5977E-02 -1.1888E-02  1.0429E-03
  5.4144E+00  1.7345E-02  6.5375E-01  3.3230E+00  3.1757E-01 -7.1128E-03  1.0546E+00 -5.6919E-02 -1.5930E-05  7.5196E-04
     1.020000
  5.3727E+00  1.6878E+00  1.3508E+00  2.2740E+00  3.3119E-01 -7.2219E-03  1.2910E+00 -1.6186E-02 -1.0899E-02  1.0435E-03
  5.3727E+00  1.6516E-02  7.1274E-01  3.6619E+00  3.3119E-01 -7.2219E-03  1.0813E+00 -5.6850E-02 -1.8439E-05  6.6514E-04
     1.080000
  5.3329E+00  1.8554E+00  1.5144E+00  2.5934E+00  3.4277E-01 -7.1953E-03  1.3702E+00 -1.6122E-02 -1.1006E-02  1.1166E-03
  5.3329E+00  1.6497E-02  7.3785E-01  3.9836E+00  3.4277E-01 -7.1953E-03  1.0939E+00 -6.7788E-02 -2.2067E-05  7.2142E-04
     1.140000
  5.2870E+00  2.0262E+00  1.6870E+00  2.9339E+00  3.8923E-01 -7.7889E-03  1.5222E+00 -1.7524E-02 -1.3726E-02  1.2089E-03
  5.2870E+00  1.7437E-02  8.1175E-01  4.2990E+00  3.8923E-01 -7.7889E-03  1.1628E+00 -5.7438E-02 -2.6263E-05  8.9734E-04
     1.200000
  5.2237E+00  2.1989E+00  1.8770E+00  3.2884E+00  3.7670E-01 -8.3796E-03  1.5986E+00 -1.8930E-02 -1.4182E-02  1.2356E-03
  5.2237E+00  1.7942E-02  9.1009E-01  4.6337E+00  3.7670E-01 -8.3796E-03  1.1920E+00 -5.0055E-02 -2.8042E-05  1.1808E-03
     1.260000
